#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2013-09-20 18:45:02
#Fields: date time s-sitename cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2013-09-20 18:45:02 W3SVC628 GET /style/common.css - - 66.249.74.167 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - - bcause.in 200 0 0 5094 239 795
2013-09-20 18:45:02 W3SVC628 GET /style/index.css - - 66.249.74.167 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - - bcause.in 200 0 0 8734 238 624
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2013-09-21 03:58:34
#Fields: date time s-sitename cs-method cs-uri-stem cs-uri-query cs-username c-ip cs-version cs(User-Agent) cs(Cookie) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2013-09-21 03:58:34 W3SVC628 GET /whatwedo.html - - 59.177.131.62 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+7_0+like+Mac+OS+X)+AppleWebKit/537.51.1+(KHTML,+like+Gecko)+Version/7.0+Mobile/11A465+Safari/9537.53 - - bcause.in 304 0 0 211 436 468
2013-09-21 04:22:02 W3SVC628 GET /images/ibpoint.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/inovation.html bcause.in 200 0 0 1364 372 171
2013-09-21 04:22:02 W3SVC628 GET /images/hhgpoint.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/inovation.html bcause.in 200 0 0 1808 373 156
2013-09-21 04:22:02 W3SVC628 GET /images/elipse.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/inovation.html bcause.in 200 0 0 1037 371 140
2013-09-21 04:22:02 W3SVC628 GET /images/menuButton-b4Press.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/inovation.html bcause.in 200 0 0 4472 383 124
2013-09-21 04:22:02 W3SVC628 GET /images/oelipse.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/inovation.html bcause.in 200 0 0 2413 372 171
2013-09-21 04:22:02 W3SVC628 GET /fonts/myriad.otf - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/ bcause.in 404 3 50 7462 339 187
2013-09-21 04:22:02 W3SVC628 GET /images/r1nerve.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/inovation.html bcause.in 200 0 0 19268 372 733
2013-09-21 04:22:02 W3SVC628 GET /images/sector.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/inovation.html bcause.in 200 0 0 18562 371 733
2013-09-21 04:22:02 W3SVC628 GET /fonts/OpenSans-Italic.woff - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/ bcause.in 200 0 0 20163 349 452
2013-09-21 04:22:02 W3SVC628 GET /images/vman.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/inovation.html bcause.in 200 0 0 77690 369 967
2013-09-21 04:22:03 W3SVC628 GET /fonts/myriado.ttf - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/ bcause.in 200 0 0 101997 340 1591
2013-09-21 04:22:08 W3SVC628 GET /fonts/MyriadPro-Regular.svg - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/ bcause.in 200 0 0 456729 350 6458
2013-09-21 04:22:10 W3SVC628 GET /wheredowecomefrom.html - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/inovation.html bcause.in 200 0 0 3084 419 296
2013-09-21 04:22:10 W3SVC628 GET /style/wdwcf.css - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/wheredowecomefrom.html bcause.in 200 0 0 3830 375 171
2013-09-21 04:22:10 W3SVC628 GET /js/wdwcf.js - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/wheredowecomefrom.html bcause.in 200 0 0 4799 356 156
2013-09-21 04:22:10 W3SVC628 GET /images/bgpoint.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/wheredowecomefrom.html bcause.in 200 0 0 739 380 78
2013-09-21 04:22:10 W3SVC628 GET /images/wwnerve.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/wheredowecomefrom.html bcause.in 200 0 0 12187 380 296
2013-09-21 04:22:10 W3SVC628 GET /images/nav.jpg - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/wheredowecomefrom.html bcause.in 200 0 0 1890 376 93
2013-09-21 04:22:11 W3SVC628 GET /fonts/myriad.otf - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/wheredowecomefrom.html bcause.in 404 3 64 1572 361 327
2013-09-21 04:22:12 W3SVC628 GET /images/brain.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/wheredowecomefrom.html bcause.in 200 0 0 199039 378 1684
2013-09-21 04:22:13 W3SVC628 GET /images/glowelpse.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/wheredowecomefrom.html bcause.in 200 0 0 3061 382 124
2013-09-21 04:22:15 W3SVC628 GET /whoweare.html - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/wheredowecomefrom.html bcause.in 200 0 0 6524 418 218
2013-09-21 04:22:15 W3SVC628 GET /style/wwr.css - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/whoweare.html bcause.in 200 0 0 4336 364 140
2013-09-21 04:22:15 W3SVC628 GET /js/jquery.slimscroll.min.js - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/whoweare.html bcause.in 200 0 0 4974 363 140
2013-09-21 04:22:15 W3SVC628 GET /js/wwr.js - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/whoweare.html bcause.in 200 0 0 3270 345 140
2013-09-21 04:22:16 W3SVC628 GET /images/ramesh.jpg - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/whoweare.html bcause.in 200 0 0 4108 370 109
2013-09-21 04:22:16 W3SVC628 GET /images/amit.jpg - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/whoweare.html bcause.in 200 0 0 3816 368 109
2013-09-21 04:22:16 W3SVC628 GET /images/abhay.jpg - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/whoweare.html bcause.in 200 0 0 4179 369 124
2013-09-21 04:22:16 W3SVC628 GET /images/apu.jpg - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/whoweare.html bcause.in 200 0 0 4496 367 156
2013-09-21 04:22:16 W3SVC628 GET /images/wwrnerve.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/whoweare.html bcause.in 200 0 0 16983 372 374
2013-09-21 04:22:16 W3SVC628 GET /images/atom.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/whoweare.html bcause.in 200 0 0 11971 368 358
2013-09-21 04:22:20 W3SVC628 GET /whatwedo.html - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/whoweare.html bcause.in 200 0 0 3064 409 280
2013-09-21 04:22:20 W3SVC628 GET /style/wwd.css - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/whatwedo.html bcause.in 200 0 0 4010 364 171
2013-09-21 04:22:20 W3SVC628 GET /js/wwd.js - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/whatwedo.html bcause.in 200 0 0 5323 345 140
2013-09-21 04:22:22 W3SVC628 GET /images/wwdnerve.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/whatwedo.html bcause.in 200 0 0 14484 372 327
2013-09-21 04:22:22 W3SVC628 GET /fonts/myriad.otf - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/whatwedo.html bcause.in 404 3 50 7462 352 218
2013-09-21 04:22:24 W3SVC628 GET /images/wwd.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/whatwedo.html bcause.in 200 0 0 171371 367 2605
2013-09-21 04:22:28 W3SVC628 GET /connect.html - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/whatwedo.html bcause.in 200 0 0 2943 408 296
2013-09-21 04:22:28 W3SVC628 GET /style/connect.css - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/connect.html bcause.in 200 0 0 5560 367 249
2013-09-21 04:22:28 W3SVC628 GET /js/connect.js - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/connect.html bcause.in 200 0 0 7485 348 280
2013-09-21 04:22:28 W3SVC628 GET /images/clogo.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/connect.html bcause.in 200 0 0 340 368 78
2013-09-21 04:22:29 W3SVC628 GET /images/cnerve.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/connect.html bcause.in 200 0 0 14694 369 421
2013-09-21 04:22:29 W3SVC628 GET /fonts/myriad.otf - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/connect.html bcause.in 404 3 50 7462 351 265
2013-09-21 04:22:31 W3SVC628 GET /images/connect.png - - 1.38.25.147 HTTP/1.1 Mozilla/5.0+(Linux;+Android+4.1.2;+C5303+Build/12.0.A.2.245)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/29.0.1547.72+Mobile+Safari/537.36 - http://bcause.in/connect.html bcause.in 200 0 0 206641 370 2745
